dataset_label,term_id,importance_rank,difficulty_label,category,term,reading,aliases,era,macro_region,region_detail,display_period,sort_year,question_id,stage,focus,question_type,question,answer,keywords,accepted_answers,answer_note,year_mnemonic,source_name,source_url
世界史探究_第22回_04_ヨーロッパ世界の変容〜商業革命と価格革命〜,WH-220401,32,共通テスト基礎,経済・交易,商業革命,しょうぎょうかくめい,,近世,ヨーロッパ,ヨーロッパ・大西洋沿岸,大航海時代以後（16世紀）,1500,WH-220401-B01,beginner,用語の特定,identify,大航海時代以後、ヨーロッパの交易が世界規模に拡大し、商業の中心が地中海から大西洋沿岸へ移った変化は？,商業革命,商業革命,,,,22_ルネサンスと大航海時代(1).md p.362–363,
世界史探究_第22回_04_ヨーロッパ世界の変容〜商業革命と価格革命〜,WH-220401,32,共通テスト基礎,経済・交易,商業革命,しょうぎょうかくめい,,近世,ヨーロッパ,ヨーロッパ・大西洋沿岸,大航海時代以後（16世紀）,1500,WH-220401-B02,beginner,地域,place,商業革命で、ヨーロッパの商業の中心は地中海からどこへ移った？,大西洋沿岸,大西洋沿岸,,,,22_ルネサンスと大航海時代(1).md p.362–363,
世界史探究_第22回_04_ヨーロッパ世界の変容〜商業革命と価格革命〜,WH-220401,32,共通テスト基礎,経済・交易,商業革命,しょうぎょうかくめい,,近世,ヨーロッパ,ヨーロッパ・大西洋沿岸,大航海時代以後（16世紀）,1500,WH-220401-B03,beginner,地域,place,商業革命で国際商業の中心となった、ポルトガルの都市は？,リスボン,リスボン,,,,22_ルネサンスと大航海時代(1).md p.362–363,
世界史探究_第22回_04_ヨーロッパ世界の変容〜商業革命と価格革命〜,WH-220401,32,共通テスト基礎,経済・交易,商業革命,しょうぎょうかくめい,,近世,ヨーロッパ,ヨーロッパ・大西洋沿岸,大航海時代以後（16世紀）,1500,WH-220401-B04,beginner,地域,place,商業革命で繁栄した、スペイン領ネーデルラントの国際商業都市は？,アントウェルペン,アントウェルペン,アントワープ,,,22_ルネサンスと大航海時代(1).md p.362–363,
世界史探究_第22回_04_ヨーロッパ世界の変容〜商業革命と価格革命〜,WH-220401,32,共通テスト基礎,経済・交易,商業革命,しょうぎょうかくめい,,近世,ヨーロッパ,ヨーロッパ・大西洋沿岸,大航海時代以後（16世紀）,1500,WH-220401-B05,beginner,国家・勢力,actor,商業革命に伴って地位が低下した、北ドイツの都市同盟は？,ハンザ同盟,ハンザ同盟,都市ハンザ,,,22_ルネサンスと大航海時代(1).md p.362–363,
世界史探究_第22回_04_ヨーロッパ世界の変容〜商業革命と価格革命〜,WH-220401,32,共通テスト基礎,経済・交易,商業革命,しょうぎょうかくめい,,近世,ヨーロッパ,ヨーロッパ・大西洋沿岸,大航海時代以後（16世紀）,1500,WH-220401-R01,reverse,時期・地域,reverse,どの時期・地域に起きた？,大航海時代以後の16世紀、**ヨーロッパ**を中心とする交易網に起きた変化。,ヨーロッパ,,,,22_ルネサンスと大航海時代(1).md p.362–363,
世界史探究_第22回_04_ヨーロッパ世界の変容〜商業革命と価格革命〜,WH-220401,32,共通テスト基礎,経済・交易,商業革命,しょうぎょうかくめい,,近世,ヨーロッパ,ヨーロッパ・大西洋沿岸,大航海時代以後（16世紀）,1500,WH-220401-R02,reverse,内容,reverse,何が変わった？,交易がアジア・アフリカ・アメリカ大陸へ広がり、商業の中心が**地中海から大西洋沿岸**へ移って、**リスボン**や**アントウェルペン**、のちにアムステルダムが繁栄した。,地中海から大西洋沿岸|リスボン|アントウェルペン,,,,22_ルネサンスと大航海時代(1).md p.362–363,
世界史探究_第22回_04_ヨーロッパ世界の変容〜商業革命と価格革命〜,WH-220401,32,共通テスト基礎,経済・交易,商業革命,しょうぎょうかくめい,,近世,ヨーロッパ,ヨーロッパ・大西洋沿岸,大航海時代以後（16世紀）,1500,WH-220401-R03,reverse,影響,reverse,従来の交易拠点はどうなった？,東方貿易やバルト海貿易の地位が低下し、**イタリア諸都市**や**ハンザ同盟**に属する北ドイツ都市が衰退した。,イタリア諸都市|ハンザ同盟,,,,22_ルネサンスと大航海時代(1).md p.362–363,
世界史探究_第22回_04_ヨーロッパ世界の変容〜商業革命と価格革命〜,WH-220401,32,共通テスト基礎,経済・交易,商業革命,しょうぎょうかくめい,,近世,ヨーロッパ,ヨーロッパ・大西洋沿岸,大航海時代以後（16世紀）,1500,WH-220401-I01,integrated,統合説明,integrated,「商業革命」について説明せよ。,大航海時代以後の16世紀、**ヨーロッパ**を中心とする交易網に起きた変化。交易がアジア・アフリカ・アメリカ大陸へ広がり、商業の中心が**地中海から大西洋沿岸**へ移って、**リスボン**や**アントウェルペン**、のちにアムステルダムが繁栄した。東方貿易やバルト海貿易の地位が低下し、**イタリア諸都市**や**ハンザ同盟**に属する北ドイツ都市が衰退した。,ヨーロッパ|地中海から大西洋沿岸|リスボン|アントウェルペン|イタリア諸都市|ハンザ同盟,,,,22_ルネサンスと大航海時代(1).md p.362–363,
世界史探究_第22回_04_ヨーロッパ世界の変容〜商業革命と価格革命〜,WH-220402,33,共通テスト基礎,経済・交易,価格革命,かかくかくめい,,近世,ヨーロッパ,ヨーロッパ,16世紀,1500,WH-220402-B01,beginner,用語の特定,identify,アメリカ大陸から大量の銀が流入し、ヨーロッパで銀価の下落と物価の高騰が起きた現象は？,価格革命,価格革命,,,,22_ルネサンスと大航海時代(1).md p.363,
